424123148,-712987787,51310
424120674,-712977146,51310
424118296,-712977643,45863
424117941,-712977357,51682
424117692,-712977023,43319
424117456,-712976705,41755
424117327,-712976582,39507
424117290,-712976489,37821
424117292,-712976451,37598
424117340,-712976383,37698
424117478,-712976311,37520
424117591,-712976261,37678
424117661,-712976227,37437
424117768,-712976224,36058
424117805,-712976163,35875
424117831,-712976024,35848
424117760,-712975836,35292
424117830,-712975738,35594
424117841,-712975626,34885
424117923,-712975534,34347
424117921,-712975445,34297
424117969,-712975330,35045
424118068,-712975222,34871
424118001,-712975075,33791
424117973,-712974937,33818
424117938,-712974853,33677
424117877,-712974726,32314
424117889,-712974555,32274
424117926,-712974448,32249
424117893,-712974333,32623
424117859,-712974019,33520
424117867,-712973957,33535
424117895,-712973871,34144
424117864,-712973710,33836
424117847,-712973513,34068
424117887,-712973460,32690
424117897,-712973367,33421
424117875,-712973239,33921
424117850,-712973112,33783
424117866,-712973056,33455
424117816,-712972897,33203
424117794,-712972753,32733
424117813,-712972644,32038
424117839,-712972508,32541
424117900,-712972405,33252
424117927,-712972260,32950
424117953,-712972139,32798
424117997,-712972026,32994
424118024,-712971904,33126
424118077,-712971719,33614
424118060,-712971644,33090
424118102,-712971569,33451
424118107,-712971406,33604
424118169,-712971297,33889
424118216,-712971198,34467
424118269,-712971100,35086
424118341,-712970986,35658
424118376,-712970889,35469
424118375,-712970757,36009
424118414,-712970639,36279
424118594,-712970475,36033
424118620,-712970409,36115
424118608,-712970282,35422
424118663,-712970140,35978
424118706,-712970056,35990
424118740,-712969934,36056
424118790,-712969831,36488
424118818,-712969672,36348
424118825,-712969483,36055
424118841,-712969332,36206
424118807,-712969215,36076
424118804,-712969035,36854
424118840,-712968851,36692
424118850,-712968694,37095
424118847,-712968581,37190
424118871,-712968413,37835
424118936,-712968268,36893
424119007,-712968115,36607
424119021,-712967951,36365
424119044,-712967820,36530
424119069,-712967647,35965
424119111,-712967493,36101
424119131,-712967429,35986
424119165,-712967339,35475
424119225,-712967274,36318
424119229,-712967241,36119
424119258,-712967204,35362
424119280,-712967142,34915
424119324,-712967079,34893
424119364,-712967003,34992
424119403,-712966810,35306
424119442,-712966634,34513
424119498,-712966500,34248
424119543,-712966411,33838
424119597,-712966314,35123
424119639,-712966153,34826
424119702,-712965938,35568
424119683,-712965793,35389
424119721,-712965719,36362
424119776,-712965624,36031
424119860,-712965415,35722
424119935,-712965267,35819
424120011,-712965195,36319
424120055,-712965078,37497
424120076,-712964879,37670
424120059,-712964675,37303
424120080,-712964518,37494
424120113,-712964386,37931
424120121,-712964255,37983
424120157,-712964069,37737
424120222,-712963914,38041
424120223,-712963785,37550
424120218,-712963603,36733
424120174,-712963400,39232
424120230,-712963195,39444
424120300,-712963022,38846
424120301,-712962900,39116
424120336,-712962762,39472
424120304,-712962512,39325
424120288,-712962314,39633
424120256,-712962104,38450
424120263,-712961944,37948
424120308,-712961757,38277
424120215,-712961583,39095
424120250,-712961467,38986
424120275,-712961291,39100
